,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1305.0,1514.0,1655.0,1435.0,2108.0,2270.0,2197.0,2352.0,2170.0,1980.0,1881.0,1853.0,1922.0
Expenses,1184.0,1352.0,1447.0,1330.0,1891.0,2029.0,1959.0,2132.0,1968.0,1793.0,1690.0,1673.0,1716.0
Operating Profit,121.0,162.0,208.0,105.0,217.0,241.0,238.0,220.0,202.0,186.0,191.0,180.0,206.0
OPM %,9.0,11.0,13.0,7.0,10.0,11.0,11.0,9.0,9.0,9.0,10.0,10.0,11.0
Other Income,-9.0,12.0,8.0,7.0,13.0,9.0,-7.0,1.0,52.0,22.0,26.0,13.0,13.0
Interest,60.0,54.0,51.0,47.0,48.0,41.0,40.0,40.0,42.0,43.0,38.0,37.0,39.0
Depreciation,73.0,72.0,69.0,63.0,64.0,65.0,62.0,62.0,62.0,63.0,66.0,65.0,67.0
Profit before tax,-20.0,48.0,97.0,1.0,119.0,145.0,128.0,119.0,150.0,102.0,113.0,92.0,113.0
Tax %,70.0,53.0,45.0,1120.0,40.0,35.0,33.0,15.0,15.0,15.0,14.0,24.0,26.0
Net Profit,-6.0,22.0,53.0,-11.0,71.0,94.0,86.0,102.0,127.0,87.0,97.0,70.0,84.0
EPS in Rs,0.03,0.96,2.05,-0.32,2.69,3.56,3.18,3.77,4.79,3.22,3.71,2.52,3.06
