,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.21,0.34,-0.21,0.27,-1.05,0.05,0.24,0.11,-0.31,-0.18,-0.21,-0.04
Cash from Investing Activity,-0.16,-0.37,-0.23,-0.18,-0.8300000000000001,0.62,-0.14,0.28,0.37,0.28,0.19,0.49
Cash from Financing Activity,-0.09,0.16,0.43,-0.06,1.9,-0.33,-0.36,-0.45,-0.29,-0.1,0.03,-0.44
Net Cash Flow,-0.04,0.13,-0.01,0.03,0.02,0.33,-0.26,-0.05,-0.22,0.0,0.01,0.01
