,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-5,87,88,111,155,64,298,202,576,-3,383,543
Cash from Investing Activity,-172,-122,-208,-162,-172,-111,-35,-125,-284,-24,-102,-29
Cash from Financing Activity,172,47,118,45,10,-10,-171,-63,-433,167,-270,-537
Net Cash Flow,-6,12,-2,-6,-6,-57,92,13,-141,140,11,-23
