,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,41,41,42,42,42,42,44,44,44,55,55,55,55
Reserves,475,459,449,487,473,437,860,871,23,65,21,151,183
Borrowings,436,498,645,751,829,885,125,74,2247,2106,2115,2375,2505
Other Liabilities,455,535,641,702,688,692,758,1486,1768,1290,1591,2023,2184
Total Liabilities,1406,1534,1777,1981,2032,2056,1788,2476,4081,3516,3783,4603,4926
Fixed Assets,715,741,860,903,907,922,673,615,1901,1721,1723,2097,2240
CWIP,32,32,37,28,33,20,18,35,44,3,14,34,26
Investments,0,0,0,0,39,20,282,258,191,128,146,48,0
Other Assets,659,761,881,1051,1053,1094,814,1567,1945,1664,1899,2424,2660
Total Assets,1406,1534,1777,1981,2032,2056,1788,2476,4081,3516,3783,4603,4926
