,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,222.0,275.0,322.0,344.0,375.0,389.0,463.0,509.0,389.0,326.0,393.0,397.0,351.0
Expenses,190.0,236.0,270.0,271.0,325.0,338.0,351.0,406.0,327.0,288.0,343.0,341.0,306.0
Operating Profit,32.0,38.0,52.0,74.0,50.0,51.0,111.0,103.0,62.0,38.0,50.0,55.0,45.0
OPM %,14.0,14.0,16.0,21.0,13.0,13.0,24.0,20.0,16.0,12.0,13.0,14.0,13.0
Other Income,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,5.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,9.0,9.0,10.0,11.0,11.0,11.0,16.0,14.0,14.0,14.0,14.0,13.0,13.0
Profit before tax,23.0,30.0,44.0,64.0,41.0,40.0,96.0,90.0,49.0,25.0,39.0,47.0,37.0
Tax %,28.0,26.0,16.0,26.0,26.0,26.0,28.0,26.0,26.0,26.0,26.0,27.0,26.0
Net Profit,17.0,22.0,37.0,47.0,30.0,30.0,69.0,66.0,36.0,19.0,28.0,34.0,27.0
EPS in Rs,1.01,1.34,2.25,2.85,1.8,1.79,4.14,3.99,2.14,1.12,1.7,2.06,1.63
