,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-11-01
Promoters,56.21,56.21,56.21,56.28,56.37,56.37,56.48,58.19
FIIs,24.55,25.19,22.3,21.63,23.11,22.57,21.11,20.93
DIIs,12.27,11.46,13.41,16.69,15.08,16.25,18.57,17.48
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06
Public,6.98,7.15,8.09,5.4,5.44,4.81,3.78,3.32
No. of Shareholders,175076.0,283738.0,438699.0,406100.0,461379.0,431889.0,415127.0,374814.0
