,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.89,45.89,45.89,32.63,32.2
Public,54.11,54.11,54.11,67.36,67.81
No. of Shareholders,45.0,37.0,37.0,62.0,114.0
