,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,,,,84.23,,0.00,0.0,0.0
Inventory Days,,,,,,328.5,,,13.04,19.21
Days Payable,,,,,,182.5,,,130.36,115.26
Cash Conversion Cycle,,,,,,230.23,,0.00,-117.32,-96.05
Working Capital Days,,,,,,224.62,,851.67,-219.0,-115.26
ROCE %,,0.00,-66.67,-24.39,-27.27,-11.63,-45.57,-5.31,-22.0,-8.19
