,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,45.89,45.89,45.89,45.89,45.89,45.89,45.89,32.63,32.2
DIIs,22.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,31.17,54.11,54.11,54.11,54.11,54.11,54.1,67.36,67.81
No. of Shareholders,56.0,45.0,46.0,37.0,39.0,37.0,37.0,62.0,114.0
