,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,37,40,43,45,55,62,71,76,94,129,149,125,136
Borrowings,43,43,38,49,60,72,63,76,77,81,99,120,116
Other Liabilities,100,121,134,91,103,105,118,154,177,150,156,161,164
Total Liabilities,184,209,220,190,223,243,258,311,353,365,409,411,421
Fixed Assets,48,51,52,56,60,79,83,99,106,100,106,124,136
CWIP,1,0,1,3,4,0,0,1,1,8,14,17,12
Investments,0,0,0,0,0,0,0,0,0,0,0,3,3
Other Assets,135,158,167,130,159,165,174,212,246,256,290,268,269
Total Assets,184,209,220,190,223,243,258,311,353,365,409,411,421
