,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Public,100.0,100.0,100.0,100.0,100.0,100.0,100.0
No. of Shareholders,973.0,1089.0,1121.0,1120.0,1120.0,45687.0,60121.0
