,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,62.2,77.17,71.71,52.42,71.64,59.35,53.25,58.6,67.9,56.13,53.49,54.47,64.8
Expenses,50.74,65.23,59.04,51.02,60.08,50.24,43.5,51.48,58.11,47.64,44.88,49.45,58.87
Operating Profit,11.46,11.94,12.67,1.4,11.56,9.11,9.75,7.12,9.79,8.49,8.61,5.02,5.93
OPM %,18.42,15.47,17.67,2.67,16.14,15.35,18.31,12.15,14.42,15.13,16.1,9.22,9.15
Other Income,0.51,0.6,0.57,0.49,0.72,0.32,0.3,0.18,0.35,0.38,0.92,0.21,0.61
Interest,0.33,0.33,0.35,0.16,0.33,0.51,0.52,0.52,0.72,0.55,1.62,0.8,1.24
Depreciation,3.25,3.25,3.73,2.75,3.0,3.55,3.62,2.75,3.0,3.4,4.1,3.0,3.64
Profit before tax,8.39,8.96,9.16,-1.02,8.95,5.37,5.91,4.03,6.42,4.92,3.81,1.43,1.66
Tax %,26.82,16.74,24.67,0.0,22.35,18.62,39.59,24.81,15.58,24.39,34.12,20.98,21.08
Net Profit,6.14,7.46,6.9,-1.02,6.95,4.37,3.58,3.03,5.42,3.72,2.51,1.13,1.31
EPS in Rs,6.25,7.6,7.03,-1.04,7.08,4.45,3.65,3.09,5.52,3.79,2.56,1.15,1.33
