,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,13,7,25,20,20,28
Cash from Investing Activity,-30,-17,-40,-21,-197,-101
Cash from Financing Activity,7,17,10,-5,235,38
Net Cash Flow,-10,8,-5,-6,59,-36
