,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,60.04,80.12,108.67,106.83,123.62,104.67,98.53,88.4,90.09,120.61,124.51,114.36,96.67
Expenses,53.67,55.6,84.2,81.0,88.18,80.71,76.54,73.19,78.91,102.7,108.24,93.02,76.43
Operating Profit,6.37,24.52,24.47,25.83,35.44,23.96,21.99,15.21,11.18,17.91,16.27,21.34,20.24
OPM %,10.61,30.6,22.52,24.18,28.67,22.89,22.32,17.21,12.41,14.85,13.07,18.66,20.94
Other Income,1.95,0.66,2.59,1.77,3.25,4.57,0.31,1.88,1.55,1.08,-2.74,1.02,0.76
Interest,0.99,1.11,1.05,1.44,1.22,0.99,1.18,1.06,1.36,2.38,3.2,2.93,3.01
Depreciation,1.68,1.59,1.78,1.9,2.06,2.08,2.15,2.33,2.31,2.38,2.53,6.01,6.78
Profit before tax,5.65,22.48,24.23,24.26,35.41,25.46,18.97,13.7,9.06,14.23,7.8,13.42,11.21
Tax %,36.99,7.12,12.88,4.58,8.47,10.45,7.75,28.47,21.52,18.27,-117.31,29.21,30.6
Net Profit,3.56,20.88,21.12,23.15,32.41,22.81,17.51,9.8,7.11,11.62,16.95,9.5,7.78
EPS in Rs,4.43,25.99,10.51,11.52,14.62,10.29,7.9,4.42,3.21,5.24,7.65,4.29,3.33
