,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,20,22,22,23
Reserves,51,72,110,146,451,493,704
Borrowings,56,77,91,90,120,170,61
Other Liabilities,28,31,41,59,65,71,52
Total Liabilities,144,188,249,315,658,756,840
Fixed Assets,57,67,111,120,160,196,435
CWIP,10,6,5,10,51,231,20
Investments,1,0,0,0,0,0,0
Other Assets,76,115,133,185,447,329,385
Total Assets,144,188,249,315,658,756,840
