,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,77.0,73,69,110,48,73
Inventory Days,148.0,114,175,173,319,262
Days Payable,127.0,71,87,114,83,52
Cash Conversion Cycle,99.0,116,157,169,283,283
Working Capital Days,101.0,117,104,151,164,171
ROCE %,,22,28,28,26,9
