,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
Public,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.69,46.7,46.7,46.71,46.7
No. of Shareholders,6193.0,6547.0,6972.0,6193.0,7093.0,6906.0,6906.0,6741.0,6573.0,6463.0,6154.0,5988.0
