,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,24.76,24.77,26.15,23.11,35.26,21.32,23.71,28.86,34.04,49.03,40.41,64.75,44.54
Expenses,21.23,19.86,27.05,18.27,32.6,20.44,22.49,27.69,32.19,46.28,36.4,60.82,39.99
Operating Profit,3.53,4.91,-0.9,4.84,2.66,0.88,1.22,1.17,1.85,2.75,4.01,3.93,4.55
OPM %,14.26,19.82,-3.44,20.94,7.54,4.13,5.15,4.05,5.43,5.61,9.92,6.07,10.22
Other Income,1.64,0.14,-0.39,0.37,1.03,3.47,-1.08,1.45,1.55,1.9,-0.73,0.83,1.72
Interest,0.1,0.35,0.1,0.0,0.02,0.58,-0.02,0.0,0.0,0.02,0.01,0.0,0.1
Depreciation,0.25,0.33,0.16,0.21,0.2,0.59,0.02,0.21,0.28,0.43,0.05,0.21,0.4
Profit before tax,4.82,4.37,-1.55,5.0,3.47,3.18,0.14,2.41,3.12,4.2,3.22,4.55,5.77
Tax %,21.58,27.69,1.94,25.0,31.7,10.06,285.71,24.9,29.49,20.48,66.46,25.05,27.38
Net Profit,3.78,3.16,-1.51,3.75,2.37,2.87,-0.26,1.8,2.2,3.34,1.08,3.41,4.19
EPS in Rs,7.46,6.24,-2.98,7.4,4.68,5.66,-0.51,3.55,4.34,6.59,2.13,6.73,8.27
