,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4,-5,6,-6,7,-9,23,-5,31,8,7,5
Cash from Investing Activity,-2,1,1,-2,-2,-1,0,0,-9,-1,-5,-14
Cash from Financing Activity,-1,3,-2,5,-1,12,-13,2,-20,-1,-1,0
Net Cash Flow,1,-2,5,-3,4,2,10,-3,2,6,1,-9
