,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,286.12,128.02,162.28,154.64,188.72,140.16,155.75,184.81,372.23,358.11
Inventory Days,33.48,22.77,25.04,28.87,18.61,22.73,19.96,32.82,70.87,119.11
Days Payable,317.64,120.27,141.67,102.75,103.89,93.82,124.2,128.55,78.93,88.04
Cash Conversion Cycle,1.9500000000000002,30.53,45.66,80.76,103.43,69.07,51.51,89.08,364.17,389.18
Working Capital Days,27.39,37.28,37.9,82.73,107.43,68.92,55.38,93.18,359.17,390.47
ROCE %,,14.45,8.38,9.77,9.55,8.88,7.05,2.84,2.69,1.67
