,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.52,20.23,21.71,9.91,7.29,7.75,6.59,4.99,4.42,6.39,3.27,3.45,4.65
Expenses,22.23,19.67,22.3,9.99,7.03,7.46,6.22,4.78,4.29,6.48,2.89,3.27,4.3
Operating Profit,0.29,0.56,-0.59,-0.08,0.26,0.29,0.37,0.21,0.13,-0.09,0.38,0.18,0.35
OPM %,1.29,2.77,-2.72,-0.81,3.57,3.74,5.61,4.21,2.94,-1.41,11.62,5.22,7.53
Other Income,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.03,0.01,0.01,0.01,0.01
Interest,0.12,0.1,0.11,0.08,0.11,0.07,0.21,0.09,0.11,0.08,0.1,0.07,0.08
Depreciation,0.06,0.06,0.06,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.08
Profit before tax,0.12,0.41,-0.75,-0.2,0.12,0.18,0.13,0.08,0.00,-0.21,0.23,0.06,0.2
Tax %,33.33,24.39,22.67,40.0,0.0,11.11,30.77,25.0,,57.14,17.39,33.33,20.0
Net Profit,0.08,0.32,-0.57,-0.12,0.12,0.16,0.09,0.05,0.00,-0.09,0.19,0.05,0.15
EPS in Rs,0.08,0.32,-0.56,-0.12,0.12,0.16,0.09,0.05,0.00,-0.09,0.19,0.05,0.15
