,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,72.0,65,48,27
Inventory Days,113.0,47,61,51
Days Payable,76.0,54,25,4
Cash Conversion Cycle,110.0,57,84,74
Working Capital Days,135.0,73,89,77
ROCE %,,12,17,24
