,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,7,8,8,8,8,8,8,8,9,9,9
Reserves,25,29,35,70,81,97,116,128,151,174,358,386,404
Borrowings,41,46,66,83,67,66,107,120,134,200,175,187,209
Other Liabilities,27,25,35,31,34,29,54,56,88,86,133,102,127
Total Liabilities,100,107,144,192,191,200,285,312,381,467,676,685,749
Fixed Assets,39,44,47,77,97,94,108,145,157,227,329,362,353
CWIP,1,1,3,1,0,4,6,5,46,30,29,55,96
Investments,0,0,0,26,0,0,0,0,0,0,9,15,21
Other Assets,59,62,94,89,93,102,171,161,178,210,309,252,280
Total Assets,100,107,144,192,191,200,285,312,381,467,676,685,749
