,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,3.04,4.23,4.23
Reserves,0.62,0.62,1.98,8.83,9.23
Borrowings,2.59,3.29,1.06,0.93,0.87
Other Liabilities,3.45,2.86,5.16,5.2,4.2
Total Liabilities,6.67,6.78,11.24,19.19,18.53
Fixed Assets,1.37,2.13,2.09,1.87,1.88
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,5.3,4.65,9.15,17.32,16.65
Total Assets,6.67,6.78,11.24,19.19,18.53
