,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,323.1,421.67,639.68,155.36
Inventory Days,0.0,0.00,0.00,1.85
Days Payable,,,,90.43
Cash Conversion Cycle,323.1,421.67,639.68,66.79
Working Capital Days,102.83,148.88,269.49,137.48
ROCE %,,3.64,12.40,11.86
