,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.27,1.09,-3.62,-3.86
Cash from Investing Activity,0.32,-0.93,-0.19,-0.04
Cash from Financing Activity,-0.14,-0.12,4.02,7.11
Net Cash Flow,-0.09,0.04,0.21,3.2
