,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.26,0.26,0.29,0.27,0.3,0.32,0.28,0.39,0.46,0.48,0.6,0.5,0.57
Expenses,0.35,0.39,0.57,0.28,0.38,0.89,0.12,0.6,0.22,0.46,0.53,0.38,0.38
Operating Profit,-0.09,-0.13,-0.28,-0.01,-0.08,-0.57,0.16,-0.21,0.24,0.02,0.07,0.12,0.19
OPM %,-34.62,-50.0,-96.55,-3.7,-26.67,-178.12,57.14,-53.85,52.17,4.17,11.67,24.0,33.33
Other Income,0.23,0.69,0.38,0.09,0.07,0.1,6.58,0.09,1.48,-0.09,-0.65,0.99,0.81
Interest,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02
Depreciation,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09
Profit before tax,0.04,0.45,0.00,-0.02,-0.11,-0.57,6.65,-0.23,1.62,-0.17,-0.69,1.0,0.89
Tax %,15475.0,2.22,,-50.0,-9.09,-1.75,1.05,-4.35,1.23,-11.76,-15.94,6.0,4.49
Net Profit,-6.14,0.44,-0.07,-0.03,-0.13,-0.59,6.58,-0.23,1.61,-0.19,-0.8,0.94,0.85
EPS in Rs,-4.71,0.34,-0.05,-0.02,-0.1,-0.45,5.05,-0.18,1.24,-0.15,-0.61,0.72,0.65
