,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.45,25.25,25.25,25.25,25.25,25.25,25.25,25.25,25.25
Public,29.55,74.75,74.75,74.75,74.75,74.75,74.75,74.75,74.74
No. of Shareholders,2540.0,2469.0,2413.0,2366.0,2355.0,2383.0,2978.0,3177.0,3451.0
