,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.01,1.2,4.8,4.8,4.8,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
Reserves,-4.02,6.03,2.09,1.19,-1.86,-4.3,-10.39,-11.9,-13.92,-13.61,-14.45,-14.43,-14.49
Borrowings,0.2,4.69,6.59,4.19,3.06,8.32,8.26,5.44,4.74,4.86,4.83,4.85,0.0
Other Liabilities,0.66,6.38,3.82,2.36,2.01,2.15,1.82,1.51,1.54,1.31,1.27,6.49,8.88
Total Liabilities,0.85,18.3,17.3,12.54,8.01,26.17,19.69,15.05,12.36,12.56,11.65,16.91,14.39
Fixed Assets,0.04,2.65,2.2,1.64,1.08,9.96,3.59,1.39,0.59,1.13,0.53,0.52,1.11
CWIP,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.58,0.58,0.0,0.58,0.58,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.81,15.65,15.1,10.9,6.93,15.63,15.52,13.08,11.19,11.43,10.54,15.81,13.28
Total Assets,0.85,18.3,17.3,12.54,8.01,26.17,19.69,15.05,12.36,12.56,11.65,16.91,14.39
