,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-3.93,-0.75,-2.74
Cash from Investing Activity,,-16.14,-1.93,-4.7
Cash from Financing Activity,,20.17,8.03,2.86
Net Cash Flow,,0.11,5.35,-4.58
