,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2022-09-01
Promoters,69.98,69.98,69.98,69.98,69.98
FIIs,0.0,0.0,0.0,0.0,0.13
DIIs,0.24,0.24,0.13,0.13,0.0
Public,29.77,29.78,29.89,29.88,29.89
No. of Shareholders,269.0,216.0,164.0,142.0,181.0
