,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,227.0,32,39,14,29,11.0
Inventory Days,790.0,134,147,190,150,147.0
Days Payable,334.0,28,3,4,5,4.0
Cash Conversion Cycle,683.0,137,182,201,174,154.0
Working Capital Days,676.0,128,168,160,112,100.0
ROCE %,,14,12,11,13,
