,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-10,-10,-4,-11,5,12
Cash from Investing Activity,0,1,-3,0,2,-2
Cash from Financing Activity,10,13,4,10,-6,-6
Net Cash Flow,0,3,-3,-1,1,3
