,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,243.0,390.0,501.0,317.0,390.0,486.0,555.0,345.0,357.0,497.0,727.0,510.0,607.0
Expenses,219.0,343.0,439.0,278.0,336.0,412.0,467.0,298.0,318.0,436.0,650.0,445.0,533.0
Operating Profit,25.0,47.0,62.0,39.0,55.0,74.0,88.0,47.0,39.0,62.0,78.0,65.0,74.0
OPM %,10.0,12.0,12.0,12.0,14.0,15.0,16.0,14.0,11.0,12.0,11.0,13.0,12.0
Other Income,5.0,1.0,4.0,4.0,5.0,8.0,5.0,6.0,8.0,6.0,7.0,6.0,6.0
Interest,4.0,3.0,5.0,3.0,4.0,10.0,9.0,6.0,7.0,10.0,9.0,9.0,12.0
Depreciation,6.0,6.0,7.0,5.0,7.0,9.0,10.0,9.0,9.0,10.0,12.0,12.0,14.0
Profit before tax,19.0,39.0,55.0,34.0,49.0,63.0,74.0,38.0,31.0,48.0,63.0,49.0,53.0
Tax %,22.0,28.0,25.0,27.0,25.0,25.0,27.0,26.0,26.0,27.0,26.0,26.0,26.0
Net Profit,14.0,28.0,41.0,25.0,37.0,47.0,54.0,28.0,23.0,35.0,46.0,37.0,39.0
EPS in Rs,4.0,7.76,11.3,6.97,10.16,13.03,14.95,7.91,6.37,9.81,12.86,10.2,10.95
