,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,1,3,29,36,36,36,36,36,36,36
Reserves,14,26,34,46,63,78,267,335,421,502,649,764,831
Borrowings,26,15,26,33,45,68,22,26,75,81,100,145,400
Other Liabilities,51,59,75,106,117,140,260,333,427,371,482,811,800
Total Liabilities,92,101,136,186,229,315,584,731,959,990,1267,1756,2067
Fixed Assets,18,18,19,33,52,51,77,103,108,116,207,240,311
CWIP,0,0,0,0,0,0,2,0,0,42,0,18,12
Investments,0,3,9,13,18,22,20,4,4,1,1,1,1
Other Assets,74,79,109,140,158,242,486,623,847,832,1059,1498,1743
Total Assets,92,101,136,186,229,315,584,731,959,990,1267,1756,2067
