,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,78.99,77.8,98.74,70.2,81.63
Inventory Days,33.01,31.72,27.69,37.05,54.34
Days Payable,3.85,9.85,20.12,24.48,24.49
Cash Conversion Cycle,108.14,99.67,106.32,82.76,111.48
Working Capital Days,92.38,87.55,93.06,88.96,106.56
ROCE %,,13.05,15.14,16.38,9.01
