,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.5,0.5,1.49,1.79,1.79,1.79
Reserves,3.02,3.42,3.18,6.53,7.15,7.9
Borrowings,3.75,4.13,3.79,5.07,5.42,5.21
Other Liabilities,0.65,0.94,2.11,1.9,1.74,2.01
Total Liabilities,7.92,8.99,10.57,15.29,16.1,16.91
Fixed Assets,2.07,2.01,1.9,4.04,3.89,6.64
CWIP,0.0,0.0,0.0,0.76,2.41,0.0
Investments,0.0,0.0,0.01,0.01,0.01,0.01
Other Assets,5.85,6.98,8.66,10.48,9.79,10.26
Total Assets,7.92,8.99,10.57,15.29,16.1,16.91
