,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.86,4.36,4.37,3.41,4.43,4.58,4.18,4.7,4.59,4.87,4.28,5.53,11.76
Expenses,4.87,5.02,4.89,4.29,5.07,5.1,4.43,5.16,5.04,4.79,6.22,8.57,11.74
Operating Profit,-0.01,-0.66,-0.52,-0.88,-0.64,-0.52,-0.25,-0.46,-0.45,0.08,-1.94,-3.04,0.02
OPM %,-0.21,-15.14,-11.9,-25.81,-14.45,-11.35,-5.98,-9.79,-9.8,1.64,-45.33,-54.97,0.17
Other Income,0.16,0.11,0.2,0.03,0.09,0.09,0.01,0.05,0.12,0.11,0.1,0.1,0.17
Interest,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.03,0.04
Depreciation,0.06,0.06,0.07,0.05,0.05,0.04,0.04,0.04,0.03,0.02,0.63,0.18,0.18
Profit before tax,-0.1,-0.81,-0.39,-0.9,-0.6,-0.47,-0.28,-0.45,-0.36,0.17,-2.63,-3.15,-0.03
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.11,-0.81,-0.39,-0.91,-0.6,-0.48,-0.28,-0.45,-0.36,0.17,-2.63,-3.15,-0.02
EPS in Rs,-0.09,-0.69,-0.33,-0.78,-0.51,-0.41,-0.24,-0.38,-0.31,0.14,-2.24,-2.68,-0.02
