,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,33.24,45.43,29.51,28.07,74.20,46.90,33.71,41.68,59.39,9.05,1.91,1.34
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,33.24,45.43,29.51,28.07,74.20,46.90,33.71,41.68,59.39,9.05,1.91,1.34
Working Capital Days,313.53,282.90,264.68,393.07,563.46,1093.20,734.52,1134.11,709.28,548.33,128.41,1011.21
ROCE %,18.98,19.17,18.84,12.59,11.96,6.24,8.92,2.54,6.63,10.31,15.34,3.50
