,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38
Reserves,58.91,68.3,77.74,85.82,92.62,91.6,92.98,84.19,84.48,91.07,104.06,101.51,104.79
Borrowings,56.99,45.19,54.59,72.13,90.9,85.8,75.07,71.9,60.93,53.67,29.7,32.57,35.26
Other Liabilities,214.01,238.84,204.04,185.9,185.94,139.69,147.27,166.36,190.87,205.55,330.21,333.3,330.42
Total Liabilities,337.29,359.71,343.75,351.23,376.84,324.47,322.7,329.83,343.66,357.67,471.35,474.76,477.85
Fixed Assets,8.47,15.55,14.99,13.27,13.27,4.21,3.74,2.96,4.22,3.25,4.88,4.95,3.92
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.59,1.32,2.41,0.12,0.12,11.69,11.3,11.19,10.77,10.42,42.37,40.73,43.05
Other Assets,328.23,342.84,326.35,337.84,363.45,308.57,307.66,315.68,328.67,344.0,424.1,429.08,430.88
Total Assets,337.29,359.71,343.75,351.23,376.84,324.47,322.7,329.83,343.66,357.67,471.35,474.76,477.85
