,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.52,39.16,45.29,45.86,55.0,56.0,63.93,64.83,72.76,67.16,63.05,59.43,70.01
Expenses,38.86,33.48,37.04,37.52,46.17,48.15,54.5,53.57,59.8,54.55,54.01,53.54,59.56
Operating Profit,5.66,5.68,8.25,8.34,8.83,7.85,9.43,11.26,12.96,12.61,9.04,5.89,10.45
OPM %,12.71,14.5,18.22,18.19,16.05,14.02,14.75,17.37,17.81,18.78,14.34,9.91,14.93
Other Income,-0.62,-0.25,0.56,0.94,0.4,0.46,1.38,0.3,0.21,0.76,0.23,1.11,0.89
Interest,1.07,1.14,1.23,1.07,0.92,1.62,1.28,1.49,1.62,1.74,1.7,1.76,1.68
Depreciation,1.99,2.0,1.94,1.77,2.0,1.86,2.09,2.03,2.03,2.13,2.28,2.39,2.56
Profit before tax,1.98,2.29,5.64,6.44,6.31,4.83,7.44,8.04,9.52,9.5,5.29,2.85,7.1
Tax %,63.13,35.81,15.78,21.89,20.76,23.81,14.25,16.92,13.45,23.58,23.44,29.12,21.41
Net Profit,0.73,1.47,4.75,5.03,5.0,3.68,6.38,6.68,8.24,7.26,4.05,2.02,5.58
EPS in Rs,0.42,0.85,2.75,2.91,2.9,2.13,3.69,3.87,4.77,4.2,2.35,1.17,3.23
