,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,73,73,73,73,73,73,73,73,73,73,150,150,150
Reserves,478,358,144,171,-191,-478,-719,-943,-1188,-1531,1236,1328,1419
Borrowings,1249,1375,1610,1734,2116,2203,2215,2197,2138,2096,209,84,42
Other Liabilities,1088,1016,920,782,487,644,864,1115,1376,1670,359,380,345
Total Liabilities,2888,2823,2747,2759,2486,2443,2433,2443,2399,2308,1955,1942,1956
Fixed Assets,1219,1437,1406,1655,1601,1269,1224,1442,1423,1364,1126,1019,981
CWIP,357,99,91,97,94,17,2,91,94,42,4,19,42
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,1312,1287,1249,1007,790,1157,1207,909,882,901,825,904,934
Total Assets,2888,2823,2747,2759,2486,2443,2433,2443,2399,2308,1955,1942,1956
