,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,302.0,384.0,459.0,479.0,567.0,534.0,581.0,623.0,709.0,598.0,650.0,657.0,749.0
Expenses,303.0,371.0,517.0,454.0,540.0,520.0,587.0,588.0,649.0,540.0,587.0,577.0,627.0
Operating Profit,-1.0,13.0,-58.0,25.0,27.0,14.0,-6.0,35.0,60.0,58.0,63.0,81.0,122.0
OPM %,-0.0,3.0,-13.0,5.0,5.0,3.0,-1.0,6.0,9.0,10.0,10.0,12.0,16.0
Other Income,15.0,11.0,27.0,2.0,7.0,3.0,2521.0,3.0,3.0,4.0,2.0,2.0,-12.0
Interest,65.0,66.0,66.0,68.0,66.0,70.0,-190.0,5.0,8.0,5.0,2.0,4.0,3.0
Depreciation,16.0,16.0,15.0,15.0,16.0,16.0,16.0,14.0,14.0,14.0,18.0,13.0,22.0
Profit before tax,-68.0,-58.0,-112.0,-56.0,-48.0,-69.0,2689.0,19.0,42.0,43.0,45.0,67.0,85.0
Tax %,0.0,0.0,-0.0,-0.0,0.0,0.0,5.0,-7.0,27.0,32.0,81.0,39.0,39.0
Net Profit,-68.0,-58.0,-112.0,-56.0,-48.0,-69.0,2546.0,20.0,30.0,29.0,8.0,41.0,51.0
EPS in Rs,-4.63,-3.94,-7.66,-3.8,-3.25,-4.7,84.74,0.67,1.01,0.96,0.28,1.35,1.71
