,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,33.97,17.75,102.35,44.84,17.67
Inventory Days,3.7,0.32,20.57,38.26,13.06
Days Payable,15.21,1.48,0.0,0.0,0.0
Cash Conversion Cycle,22.46,16.58,122.92,83.11,30.74
Working Capital Days,22.91,16.92,122.21,82.09,42.1
ROCE %,,18.37,7.91,6.09,5.57
