,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-0.22,-4.87,0.29,3.89
Cash from Investing Activity,,-0.01,-0.26,0.06,-4.37
Cash from Financing Activity,,-0.14,5.13,0.0,0.35
Net Cash Flow,,-0.36,0.0,0.35,-0.12
