,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.91,55.91,55.91,56.6,60.25,62.91,62.91
Public,44.09,44.09,44.09,43.4,39.75,37.1,37.1
No. of Shareholders,328.0,258.0,229.0,175.0,120.0,137.0,532.0
