,2011-03-01,2012-03-01,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,0.01,0.01,2.28,10.14,10.14,10.14,10.14,10.14,10.14,10.14
Reserves,0.25,0.34,0.3,0.45,0.41,0.86,0.59,1.22,1.59,1.67,2.73,5.27,7.88
Borrowings,1.02,1.0,1.1,2.3,1.96,2.23,0.93,3.26,5.98,8.94,14.54,15.88,14.76
Other Liabilities,3.99,3.79,5.01,2.81,2.75,4.73,6.31,7.0,8.96,6.75,8.14,10.23,14.9
Total Liabilities,5.27,5.14,6.42,5.57,5.13,10.1,17.97,21.62,26.67,27.5,35.55,41.52,47.68
Fixed Assets,0.43,0.73,0.71,1.9,1.82,1.88,1.72,1.7000000000000002,2.22,2.3,8.51,8.23,6.88
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.32,0.32,0.33,0.4,1.28
Other Assets,4.84,4.41,5.71,3.67,3.31,8.22,16.25,19.62,24.13,24.88,26.71,32.89,39.52
Total Assets,5.27,5.14,6.42,5.57,5.13,10.1,17.97,21.62,26.67,27.5,35.55,41.52,47.68
