,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.76,5.76,5.76
Reserves,14.92,15.91,17.18,18.14,21.36,23.29,25.32,28.4,32.3,37.13,42.83,48.94,50.76
Borrowings,6.05,7.76,11.33,8.88,9.47,8.43,7.53,12.99,9.22,8.51,2.25,4.85,6.08
Other Liabilities,7.54,12.08,13.75,18.61,15.28,16.72,18.1,18.42,17.68,19.31,18.07,20.48,23.46
Total Liabilities,34.45,41.69,48.2,51.57,52.05,54.38,56.89,65.75,65.14,70.89,68.91,80.03,86.06
Fixed Assets,15.29,15.07,14.69,13.22,13.1,22.94,22.59,22.02,21.1,20.31,19.61,19.03,18.81
CWIP,0.0,0.0,0.06,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35
Other Assets,19.16,26.62,33.45,38.35,34.9,31.44,34.3,43.73,44.04,50.58,49.3,60.65,66.9
Total Assets,34.45,41.69,48.2,51.57,52.05,54.38,56.89,65.75,65.14,70.89,68.91,80.03,86.06
