,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,43.33,51.8,76.16,84.24,103.36,135.37,126.11,118.04,73.31,75.99,54.2,81.1,81.11
Expenses,37.83,47.85,67.31,76.49,97.83,125.13,116.41,110.93,66.93,72.81,50.75,73.74,72.89
Operating Profit,5.5,3.95,8.85,7.75,5.53,10.24,9.7,7.11,6.38,3.18,3.45,7.36,8.22
OPM %,12.69,7.63,11.62,9.2,5.35,7.56,7.69,6.02,8.7,4.18,6.37,9.08,10.13
Other Income,1.17,1.56,1.12,0.78,2.01,1.77,-0.24,1.89,0.54,0.38,0.68,1.03,0.82
Interest,1.41,1.3,1.83,1.88,1.87,1.74,2.86,1.85,1.59,1.98,1.38,1.42,1.35
Depreciation,1.63,1.65,3.34,2.61,2.72,2.8,2.8,2.88,2.95,2.97,2.18,2.06,2.07
Profit before tax,3.63,2.56,4.8,4.04,2.95,7.47,3.8,4.27,2.38,-1.39,0.57,4.91,5.62
Tax %,52.62,60.55,30.42,26.49,34.24,31.86,31.32,27.87,22.69,22.3,-80.7,13.85,31.14
Net Profit,1.72,1.01,3.34,2.97,1.94,5.09,2.61,3.08,1.84,-1.08,1.03,4.23,3.87
EPS in Rs,3.36,1.97,6.53,5.8,3.79,9.95,5.1,6.02,3.6,-2.11,2.01,8.27,7.56
