,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,3,3,3,3,5,5,5,5,5,5,5
Reserves,16,21,28,30,33,40,46,52,56,66,88,114,123
Borrowings,13,25,20,13,22,32,53,81,69,76,98,101,105
Other Liabilities,20,21,17,20,18,23,33,48,31,41,56,54,51
Total Liabilities,51,68,67,66,76,97,138,186,160,188,246,275,284
Fixed Assets,19,22,22,21,21,41,54,66,79,75,86,110,114
CWIP,0,0,0,2,5,10,8,15,8,10,9,22,32
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,31,45,44,42,50,46,76,105,73,102,151,143,138
Total Assets,51,68,67,66,76,97,138,186,160,188,246,275,284
