,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,62.16,75.88,84.97,67.38,88.36,87.21,108.2,112.27,117.15,108.51,106.24,96.62,102.33
Expenses,54.31,66.93,75.82,59.3,76.9,75.67,94.16,97.71,103.08,95.08,94.86,86.18,92.01
Operating Profit,7.85,8.95,9.15,8.08,11.46,11.54,14.04,14.56,14.07,13.43,11.38,10.44,10.32
OPM %,12.63,11.79,10.77,11.99,12.97,13.23,12.98,12.97,12.01,12.38,10.71,10.81,10.09
Other Income,-0.04,0.1,0.3,0.16,0.21,0.46,0.26,0.83,0.88,0.79,0.07,0.23,0.18
Interest,1.77,1.82,1.24,1.6,1.72,2.05,3.08,2.23,2.22,2.24,2.63,1.97,2.23
Depreciation,2.0,2.0,2.03,2.05,2.2,2.15,2.13,2.2,2.3,2.3,2.4,2.55,2.33
Profit before tax,4.04,5.23,6.18,4.59,7.75,7.8,9.09,10.96,10.43,9.68,6.42,6.15,5.94
Tax %,21.04,30.02,23.3,29.19,20.13,19.74,29.48,24.36,25.7,25.72,26.95,25.85,25.42
Net Profit,3.19,3.66,4.74,3.25,6.18,6.25,6.41,8.29,7.75,7.2,4.69,4.55,4.44
EPS in Rs,6.28,7.21,9.34,6.4,12.17,12.31,12.63,16.33,15.27,14.18,9.24,8.96,8.75
