,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,12.88,15.77,18.48,12.83,16.35,19.15,14.26,15.71,17.26,20.58,42.82,10.5,10.89
Expenses,10.05,12.45,14.57,9.95,12.92,15.56,8.62,10.79,11.37,13.52,72.89,8.29,8.36
Operating Profit,2.83,3.32,3.91,2.88,3.43,3.59,5.64,4.92,5.89,7.06,-30.07,2.21,2.53
OPM %,21.97,21.05,21.16,22.45,20.98,18.75,39.55,31.32,34.13,34.31,-70.22,21.05,23.23
Other Income,0.26,0.3,0.94,0.46,0.76,1.39,0.31,-5.94,0.3,0.17,0.11,0.03,0.18
Interest,0.02,0.01,0.2,0.08,0.1,0.08,0.09,0.05,0.06,0.16,0.06,0.01,0.01
Depreciation,2.87,2.87,1.86,2.62,2.62,2.62,-1.11,1.68,1.68,1.68,1.77,1.68,1.68
Profit before tax,0.2,0.74,2.79,0.64,1.47,2.28,6.97,-2.75,4.45,5.39,-31.79,0.55,1.02
Tax %,0.0,0.0,-46.59,0.0,0.0,0.0,-4.59,0.0,0.0,0.0,1.6,0.0,0.0
Net Profit,0.21,0.74,4.09,0.65,1.48,2.28,7.29,-2.75,4.45,5.39,-31.28,0.55,1.02
EPS in Rs,0.04,0.13,0.71,0.11,0.26,0.39,1.26,-0.48,0.77,0.93,-5.4,0.1,0.18
