,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,6,10,7,0,14,-24
Cash from Investing Activity,,0,0,-1,-5,-15,-41
Cash from Financing Activity,,-6,-11,-7,5,2,64
Net Cash Flow,,0,-1,-1,0,1,-1
