,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Sales,75.0,63.0,78.0,71.0,98.0,111.0
Expenses,69.0,55.0,72.0,68.0,90.0,100.0
Operating Profit,6.0,8.0,6.0,3.0,7.0,11.0
OPM %,8.0,13.0,8.0,5.0,7.0,10.0
Other Income,1.0,0.0,0.0,0.0,0.0,0.0
Interest,1.0,1.0,1.0,1.0,3.0,4.0
Depreciation,1.0,2.0,2.0,2.0,3.0,5.0
Profit before tax,4.0,5.0,4.0,1.0,2.0,3.0
Tax %,30.0,25.0,25.0,40.0,17.0,25.0
Net Profit,3.0,4.0,3.0,1.0,1.0,2.0
EPS in Rs,10.97,5.26,2.86,0.56,1.31,1.92
