,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,6.0
Reserves,21,27,20,16,15,15,11,-27,-34,-29,-12,-13,-18.0
Preference Capital,5,5,6,6,7,6,6,7,8,7,8,8,
Borrowings,6,4,4,3,2,0,0,0,0,0,2,2,0.0
Other Liabilities,35,35,48,55,59,61,62,67,96,110,131,103,114.0
Total Liabilities,68,72,78,81,83,83,79,47,68,87,126,98,111.0
Fixed Assets,36,41,42,40,41,40,41,2,2,2,3,5,5.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,32,31,37,40,41,43,38,45,67,85,123,94,106.0
Total Assets,68,72,78,81,83,83,79,47,68,87,126,98,111.0
