,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.32,74.32,74.32,74.32,74.32,74.32,74.32,74.32,74.32
Public,25.68,25.68,25.68,25.68,25.68,25.68,25.68,25.69,25.68
No. of Shareholders,571.0,567.0,574.0,562.0,566.0,618.0,629.0,657.0,662.0
