,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.78,58.78,58.78,58.78,58.78,58.78,58.78,58.78,58.78
DIIs,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Public,41.2,41.21,41.21,41.21,41.21,41.21,41.21,41.22,41.19
No. of Shareholders,53061.0,52381.0,50468.0,49404.0,48598.0,48179.0,49128.0,47994.0,47229.0
