,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,67,67,67,67,67,67,67,67,67,67,67,67,67.0
Reserves,-328,-468,-647,-871,-1048,80,-20,59,-38,-7,-17,-59,-81.0
Preference Capital,270,270,270,270,270,0,0,0,0,0,0,0,
Borrowings,227,253,280,402,412,596,602,602,516,429,1127,1183,748.0
Other Liabilities,503,560,647,698,813,1065,981,793,798,908,281,290,761.0
Total Liabilities,469,412,347,296,243,1807,1631,1521,1342,1397,1458,1481,1495.0
Fixed Assets,160,157,133,117,101,1637,102,120,126,136,155,165,166.0
CWIP,36,39,37,11,4,4,0,0,0,0,0,0,0.0
Investments,11,11,11,9,9,9,11,11,3,8,11,10,15.0
Other Assets,262,205,166,160,129,158,1518,1390,1213,1253,1293,1307,1315.0
Total Assets,469,412,347,296,243,1807,1631,1521,1342,1397,1458,1481,1495.0
