,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,138.14,189.94,249.16,552.5,308.25
Inventory Days,3.39,2.42,6.97,20.66,38.33
Days Payable,239.57,226.66,315.25,32.05,-10.2
Cash Conversion Cycle,-98.04,-34.3,-59.11,541.11,356.78
Working Capital Days,1.12,1.21,26.23,614.06,612.39
ROCE %,,0.0,246.75,9.11,6.97
