,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03
Reserves,-0.15,-0.17,-0.18,-0.25,-0.3,-0.35,-0.38,-0.37,-0.48,-0.47,-1.01,-1.13,-1.22
Borrowings,4.76,2.77,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.01,0.01,0.0,0.04,0.05,0.05,0.05,0.0,0.1,0.0,0.04,0.05
Total Liabilities,16.64,14.64,14.86,11.78,11.77,11.73,11.7,11.71,11.55,11.66,11.02,10.94,10.86
Fixed Assets,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,14.22,5.3,5.39,11.68,11.65,10.38,10.37,10.37,11.44,11.57,6.06,5.78,5.76
Other Assets,2.41,9.34,9.47,0.1,0.12,1.35,1.33,1.34,0.11,0.09,4.96,5.16,5.1
Total Assets,16.64,14.64,14.86,11.78,11.77,11.73,11.7,11.71,11.55,11.66,11.02,10.94,10.86
