,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,4,4,5,5,5,5,5,5,5,5,5,5
Reserves,4,5,8,10,11,27,29,30,33,36,50,53,54
Borrowings,21,25,46,49,40,36,39,33,28,34,36,33,46
Other Liabilities,8,18,27,23,25,33,31,30,24,18,18,21,39
Total Liabilities,36,51,84,87,80,101,104,99,90,94,109,111,144
Fixed Assets,15,15,24,23,21,39,37,37,36,38,49,47,59
CWIP,0,2,0,0,0,0,0,0,1,2,0,1,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,21,34,60,65,59,63,66,62,53,53,61,63,85
Total Assets,36,51,84,87,80,101,104,99,90,94,109,111,144
