,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.63,73.63,74.84,74.84,74.84,74.84,74.84,74.84
Public,26.36,26.36,25.16,25.16,25.16,25.16,25.16,25.16
No. of Shareholders,7468.0,6516.0,5733.0,5447.0,5326.0,9839.0,12053.0,11963.0
