,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,62.56,63.65,66.41,68.63,70.88,67.12,63.85
Public,37.44,36.35,33.59,31.37,29.13,32.88,36.15
No. of Shareholders,289.0,206.0,165.0,127.0,114.0,110.0,141.0
