,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.04,4.04,4.04,7.62,7.62,7.62,10.42,10.42,10.42,10.42,10.42,10.42,10.42
Reserves,10.57,9.9,9.11,17.58,17.98,18.48,23.26,19.75,21.23,21.16,22.67,24.31,24.79
Borrowings,12.66,13.56,12.04,21.36,31.04,33.09,28.42,26.02,0.0,0.0,0.0,0.0,0.0
Other Liabilities,4.29,4.79,5.11,9.67,10.05,12.1,13.45,7.11,4.55,0.44,0.06,0.37,0.05
Total Liabilities,31.56,32.29,30.3,56.23,66.69,71.29,75.55,63.3,36.2,32.02,33.15,35.1,35.26
Fixed Assets,18.67,18.09,17.52,32.98,37.87,37.59,37.93,40.49,2.73,0.03,0.03,0.02,0.02
CWIP,0.09,0.15,0.15,1.66,2.1,5.4,5.67,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Other Assets,12.78,14.01,12.59,21.55,26.68,28.26,31.91,22.77,33.43,31.95,33.08,35.04,35.2
Total Assets,31.56,32.29,30.3,56.23,66.69,71.29,75.55,63.3,36.2,32.02,33.15,35.1,35.26
